reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEEs3j64K3rzcHjthilmO1jWSbqycLBG3WHfuYALpgzP6W4uzyoyXRzaMsNuA3ShWfYOlr-Bf3bX2nj8a4,Amy Macdonald,https://play-lh.googleusercontent.com/a-/AOh14GhT5amm-cC-fOeqzm1pf-bTjNvKLes11gxyRMG1Lg,"I saw this app while browsing the Google play store a few days ago and thought the concept was quite interesting. I set up a profile as a sighted volunteer (which took under 2 mins to do) and didn't really think much more of it not expecting much really, but tonight I got a call through from a lovely man looking for help to search through a stack of CDs to find the one he wanted to listen to. This app is an amazingly simple and easy way to make everyday living easier for visually impaired people",5,6,1.3.1,2019-02-28 18:39:31,,
gp:AOqpTOGQ1XC83w02TuYBJHJHuwi-gilXtz2Eh4GnISmIbZMMEeGM-aoFIm5m9tz1WFnyixBc4W49pH0tHKc05n4,Shannon Dharmaratne,https://play-lh.googleusercontent.com/a/AATXAJw9mEAUUMZvHCWjkEf1nCemt0YIOoTUqIcNmaCa=mo,Great concept but I can never answer the call to help. Just says connecting then cuts out,2,1,1.7.2,2022-02-27 15:05:29,,
gp:AOqpTOEjORzl3at2qOP2T62IMQBapuHXM1ASZkvyVrEgwGU5VuleVME_N0tcy4RpSd_slomAv3KVyDxC54qYRkA,Adel Azzam,https://play-lh.googleusercontent.com/a-/AOh14Gi-LFSVLuuthwBR7g_sSM-f3tg6vSwIiLS76J-10g,It took me quite a while but I finally was able to help a blind person with a task and it was definitely very fulfilling,5,1,1.7.2,2022-02-09 03:33:30,,
gp:AOqpTOGgR5qeJatSmN0L-VjkW864cSMk6paA6sgyzTu8j7SqWfwZeT-sGuEoC0TrmX-BmXQRvJj03DsJjUa4J3o,James Horne,https://play-lh.googleusercontent.com/a-/AOh14GiS6rsbax-IdN4YnNL9F9cpEeN29kvoWQjDANTsgA,"I have joined Be My Eyes over 2 months ago and i still have not received a message or phone call to be able to help someone. I might as well go stroll the hallways of nursing homes. There at least, I would have more opportunities to help.",5,1,1.7.2,2022-03-18 14:58:14,,
gp:AOqpTOGsvvkQbBm87SDV6hAjhGi7e-gainxIKSn9xQUFmK91dZdnHPnFhbPkgO1rXhGE0sSROcIwsMWbPXlyGO0,Nikki Read,https://play-lh.googleusercontent.com/a/AATXAJxKNyvpy8bHKWJ7HIdNFgx2Rahoxa-t5mV5aHgI=mo,First call and it couldn't stay connected for me to actually help. I hope the person is able to get help with their stove temp from someone else. So sad I couldn't help because of a tech issue. (I am on android),3,2,1.6.9,2022-01-05 14:18:05,"Hello, thank you for your feedback. Connectivity issues can occur, but this doesn't seem right. We want to take a closer look at this for you. Please send a note to info@bemyeyes.com so we can fix the issue.",2022-01-20 09:09:08
gp:AOqpTOF6GF6qQMey5cfzPYjnToRkgurFgqL6pXB71jcL7IUG8MR-5gOT1VLrz9ONdNRInF807MXtsOd53Ep1tiI,Anastassia Sinkova,https://play-lh.googleusercontent.com/a/AATXAJzD7lGHC3ucG7bG_D0nTnlb9MAWkpmbVxVbF1I8=mo,"You may want to review your volunteer picking algorithm. I have the app installed for several years now, and haven't yet received a single notification (even if someone picked up earlier, I'd still be able to see notifications count in the settings, but it's always ""0 per week""). Even though I marked 3 languages as acceptable and am situated in quite an inhabited timezone.",4,7,1.6.2,2021-06-03 14:40:34,,
gp:AOqpTOE8L8nrq9SbS1ztJyllCcZ7pqDw1zu9IgXJGHwUV3gpJx-BGNSeX67-QMUsztpYRYfTVtHSZpcyb1Tsoto,Aqil Roslan,https://play-lh.googleusercontent.com/a-/AOh14GgNWy6-W2QLDXrjGAEW7kDpGr26ZQ7PmhpvGssjWw,Good apps. But a bit troublesome for volunteers to answer the calls when the phone is locked. Because i have to unlock the phone first to answer the calls. Hope you can make it easier to answer the calls even when the phone is locked. Like whatsapp video call where you can answer your calls when the phone is locked.,4,6,1.6.9,2022-01-10 07:49:59,"Thank you for the review, and thank you for the suggestion! We will try to implement this feature in the future to improve the ease of picking up a call.",2022-01-10 12:05:58
gp:AOqpTOF6IGYjTc9FXvnrj2UY6O5UM7Q94uDMI6SvQ1LzW-7G2ckX6YX4vGow-IxwoFGA-xBlogBv6KSDMmeMfwQ,Danna J,https://play-lh.googleusercontent.com/a-/AOh14GgWwWdZK5sIefw44IiQafVHvDDi_TCBZ-h5hNV5cA,Today is the 3rd time I tried to answer a call and the app freezes and says couldn't connect to mic. Seem like they need to update their app functions.,1,0,1.7,2022-01-23 18:57:02,Hi We are so sorry that you have been experiencing this! Could you please send us some more information at info@bemyeyes.com so that we can try to fix the issue. Thank you!,2022-01-24 08:55:21
gp:AOqpTOFIJg2kt3vCVxDJOUaFhmVsnOZjyyR2yW3pllyB1S9TIBB5BURLxDk0DVjnEmOpljWx304J1diJa4Wq1dE,Juan Monreal,https://play-lh.googleusercontent.com/a/AATXAJzELQJwOpyp99-E7ktA1p0REmcUZXsUvgu9PT7Q=mo,"I would love to help but even with full bars of service, the calls won't come through. I've missed many calls due to this.",1,0,1.6.9,2022-01-21 22:17:49,"Hi, we are sorry you have been experiencing issues. Connection errors can be caused by many different issues, but just so we can fix the problem can you please send us more information at info@bemyeyes.com. Thank you!",2022-01-24 12:55:13
gp:AOqpTOGtVDwnwaoybogBNPs0UsLs4X1pbvqz_E49H3MZVqmJ6vw2stDz_X7ZQRoanFhIwDnm9CUv-frpZVuMNT8,M A,https://play-lh.googleusercontent.com/a/AATXAJxgViK8I7MV09AAH2FiY_Q-eO4s43KR5vWh2DxwqA=mo,I am a volunteer and this is a great app. I would suggest to allow the volunteers to add more languages because some are bilingual.,5,0,1.6.9,2022-01-08 22:08:42,"Hi thank you so much for signing up as a volunteer! You can always add other languages you are fluent in by going to your settings and adding languages under ""Other languages."" I hope this helps and thanks once again!
",2022-01-10 13:35:27
gp:AOqpTOEbA8PrMZAo6nBlt1s_cmHW4WgU4LJ73Vc7oDp-IhFot2SK2Ug1SisxuYs0rHAJngaX_zvLYuongMACmR4,Patrick Branchini,https://play-lh.googleusercontent.com/a/AATXAJzQvnHCNDFAHU5yyCVDUDEE9AbNg65P3bIrwJxS=mo,I heard about this app from my wife and immediately downloaded it. I have only received 2 calls and they made my day. Makes me feel like I am actually putting good back into the world. Definitely recommend.,5,0,1.7,2022-01-26 00:42:23,,
gp:AOqpTOGQDTS6hyye9mKUce-FfqusomQp533Y_AtuKJu3C5cCJRk4XqpIOG7CLU18VOUo3iu2iAHce-xU4bqH7Ug,Esther Egbo,https://play-lh.googleusercontent.com/a/AATXAJwZa3wJus_2ixOZrdNqI23TAHcw2hI01HvM_Rh1=mo,I just received a call today and the experience wasn't a good one. I felt bad I couldn't help out the lady. The sound wasn't clear and the call ended without me finishing up with her.,1,0,1.7,2022-01-26 09:46:18,"Hi, we're sorry to hear that and we would love to take a look at the issue. Please reach out to our customer support team at info@bemyeyes.com.",2022-01-28 07:50:28
gp:AOqpTOHHKmriZ-Oh5-lkfdRoBMSnrmyzFOiQmocSdP2Ft-JDrWXm4aqUnW7ZGufrpwqin1z29ZPbfYyt-ypxQqs,Muriel McKenzie,https://play-lh.googleusercontent.com/a/AATXAJxuhsg0ZBH-RgkbHnTyCJjq5Cw5WcJ71lLKCz7U=mo,"I've had several calls, and the only problem I've had so far, is that it doesn't answer immediately. As a matter of fact, it's very slow to answer. It needs a quicker connection.",4,0,1.7,2022-01-16 00:28:03,"Hey, thanks for writing a review. Sometimes, the app may be slow but such instances are rare. If it happens too often, please let us know at info@bemyeyes.com. We'll have things investigated.",2022-01-19 10:33:33
gp:AOqpTOHcfPVfzSGJSHHVzCS7oTLekNKdzZxsCmEct4yfKdYoqp-rpVjgl9zvt5GmxFoqo_m7S73jGuUCjZhWWZQ,Jennie Sanders,https://play-lh.googleusercontent.com/a-/AOh14GibKsLxFo6mZRXwuXjIoQsC-6BiSXPW-TtxI_NA,We need more app like this! Super easy to use and makes me happy I'm able to help others who are visually impaired.,5,1,1.7,2022-01-13 00:03:22,,
gp:AOqpTOFgYIB6EaAHfN53PLUepn461xuYDhf2q2Q-W9kIFJje3-tKqmm0Mv7dfWnojF_w_3eUpk88Y8XvK0TnGSo,Rebecca Walton,https://play-lh.googleusercontent.com/a-/AOh14GhbDPTvpar6L54Bgdyytv8M7IDKW9tbR1Zy8RP7Pg,As a volunteer I love this app. I have some disabilities that are not sight related so know what's it's like to be limited sometimes. Being unable to work this app helps me 'give back' a little. It's nice to be the one helping someone else for a change and I don't even need to be able to get out of bed. It means no matter how unwell I feel I can do something good :) So far the app has run smoothly - it's functional.,5,134,1.3.1,2018-12-29 23:12:45,,
gp:AOqpTOHKPUN_n6-NB1kDWE6Cw7LRn8dRKmKVQfodDOfV--qCNQOhwZv6tTF66qr_vP3gaEGMdQkcBwwjx_jAHsg,Tushar Nayyer,https://play-lh.googleusercontent.com/a-/AOh14GggWrLpMlgldEWUCctOxYuU7SbCRU94iDyDp5zzJgw,I just received my first call and What a wonderful experience helping someone what they were looking for !,5,0,1.7.2,2022-03-18 02:14:41,,
gp:AOqpTOFzgtPNcEd5MwARlK40J-MhYEryFR7zl-RhJcdoG3F_u4DN0jtmFgUnGOc7PpnVxA8rxyJrtByyNNhbHYo,Horatio Nelson,https://play-lh.googleusercontent.com/a-/AOh14Gi6X76DTPxs9AoPoaMSbiYXWbcinmB-8vZtVBwJvw,The best app I've used in years. What could be better than sharing your sight with someone in need?,5,0,1.7.2,2022-03-09 22:56:45,,
gp:AOqpTOGImj5F93dpOMku5rZs62Es-JoQ_DCCm5MlR7H48pLnRhMFWHaWyq7iJFNiXXdGNM6owx07IpHc7fw0NPI,Kird14,https://play-lh.googleusercontent.com/a/AATXAJwL9Q4IIvBKppH9jKyMqnRlXKN4ve7rIULUsYWg=mo,"Such a brilliant idea. I'm based in the UK, it has worked well the times I have received calls.",5,3,1.7.2,2022-02-07 20:20:01,,
gp:AOqpTOETnpt24N3uw8iEobsV4aUB-EFJjPY2o1Vy5KZ4qSkX82d-_pEiwo1duss8GNXRUYDun5tRG7huENu1EdQ,D H,https://play-lh.googleusercontent.com/a-/AOh14Gh23hHZ4aaislVyul1BZKmPqF7GPSQBwBa-p9i-,I installed this in 2017. It is now 2022. I have never been called. I'm uninstalling it as it's just a waste of space at this point.,2,0,1.7.3,2022-03-29 22:02:00,,
gp:AOqpTOFOJpaNzH14dbHSSNcgcnkW-ajJCQ5M90UrKkzFGBTuwIJ42TVGSyE0EbhxB2ViTCba5ZCqPJaDM6JW_IM,KokotheCreator,https://play-lh.googleusercontent.com/a-/AOh14GjpHrHd4bcast8UixE6pYWmuAEFhfksvRNTbO0MUg,"Watching a movie called ""See for me"" and there's just an app like this one used in the movie. I decided to see if something like that exist and thank God it did!",5,0,1.7.3,2022-03-24 21:10:15,,
gp:AOqpTOE8ID6fiqs5jvGj25qiGB3RIiqmHWVn3YF0tjPzr9aJ8qP4lZlY73lkWh_6aA3WrHTPFeZ8NNnztURiNAE,Serkan Gumuskut,https://play-lh.googleusercontent.com/a-/AOh14GgPHsb1cOnf4bJ8ZCkcbMz6Hw3TLcTky9CM5U1M,Its an amazing application. I advise everybody to install to help blind people around world.,5,0,1.7.3,2022-03-19 15:15:43,,
gp:AOqpTOEuaqRgzCSyXYQ2x4xu56MgX6GmsC0bpJmOr3EOW47UP-VVGf-KFvAtwZkb_18buS3KRHsC5vE1E7MfM4U,leo shedua,https://play-lh.googleusercontent.com/a/AATXAJwQjnc_NRrBLgJMvxlyhiDifxlwcB2IWuTWNfQ=mo,Installed for about a year now and have gotten calls to help out 3 blind people. An awesome feeling.,5,0,1.7.3,2022-03-24 20:23:21,,
gp:AOqpTOE_zhVubeY_jOL_TGrEEwvnrVFfpIDBr5ObBUv5uvrg_rw6adlAMkXS8EGNLzTlAqei-BfrN5G7c__vuzk,Jasmine Wojcik,https://play-lh.googleusercontent.com/a/AATXAJwMxza_uzynMqHKmlhpCfa0_ni8AKH__Z63ZGX0=mo,"Don't ever get any calls and if I do try to answer it, it says the call went to someone else.",3,1,1.7.3,2022-03-14 16:49:35,,
gp:AOqpTOHv42RhfsbFOMyd0UGvG_XzMQgmlEGFL1LZcL2uMyL9vt4OQ22W1DRN0tNk1Cu9hEuoNzvkuadkOSUXIwE,Yarne Wieselblad,https://play-lh.googleusercontent.com/a-/AOh14GjGFoiaXtKcLKUvXjy_-Ixog_Igbe_vt7zmsEGO,"This app has potential but there are a few issue. Biggest being the notification system. This app should have a full screen call notification instead of just a pop up. The only reason I knew when I had a call, that I always was to late for, wasbecause I recognised the logo on my always display. Otherwise I would have never known. Fix that and this app can be great.",3,44,1.6.2,2021-04-11 07:50:21,,
gp:AOqpTOGDJPjhdLsdMKN0HnwbygxSYtM8n7QT38z398duenvamDtcJuGpeDiZ4c0i-qGD7x3dzCZNBTgyvHIxzEo,Sarah Horan,https://play-lh.googleusercontent.com/a-/AOh14GglhvZpUs6i1Hc_bTfc1qF9khk3j9bV7uLG2PllfA,With so many volunteers I want sure if I would get any calls but I have had 2 so far. Call quality has been great both times,5,2,1.7,2022-01-14 01:15:46,,
gp:AOqpTOGePO5gDTcu80rMc6BSBVrexvTF9byv7zJA9DRAI2pc5z_qJKo1qTtl-9y-S8qP_iJKo4Cmn-Xd0yCibHI,Raphael Minelli Santos,https://play-lh.googleusercontent.com/a-/AOh14GhOzS-qDE_ZrW4n0_6WmmFjkvbvCX0zzPVZwNx4fw,"The idea is amazing. However changes need to be made so it doesn't become just another forgotten app. I have been a member for over a month and nothing, so either blind people aren't using it or the filter are not well planned out. There should be a way of putting more than one language which would help increasing chances of getting calls for those who speak more than one language. I strongly believe in the whole idea for this app but changes and maybe a better publicity for it in the blind community should be made so that it can truly bring a great experience to all it's users",4,99,1.3.1,2018-12-09 12:12:12,,
gp:AOqpTOH3y7dhZFdRCTzsPiNHricMFpBOIuzUlp_6y07Xuvd9ouQka0zy1_RQcQfze2w3U6mojC-vxIcnt94-B3E,Wreckit,https://play-lh.googleusercontent.com/a-/AOh14Gh3H9HuezbAw3YO1I3NvtvDSTgZfDmvwDAZpOIjfQ,"Awesome app! If you are looking at this review to see if this app is good, it's not good... It's amazing if you're looking to be a volunteer like myself, Thank You for helping people who don't have the best sight or who can't even see, they just need help with the simplest things and for you to help just for a couple minutes or even seconds YOU help someone around the world. So whoever is looking to be a volunteer try this app!",5,33,1.3.14,2020-01-24 00:45:59,,
gp:AOqpTOGsFc5w6OLlMNPMMTFdyht4CWT6QBJUjJFZCbZ4N-NiEHzy2iZXvzVIPbzzkINAPw2IkUgI7fTk1QfqUjk,Spam Spam,https://play-lh.googleusercontent.com/a-/AOh14GgYLfscq3Q1iKo22OInHbULYDVfMTLfMhPd4MKut2U,This morning I helped a person identify and change settings on their heater. I always feel good when I can help another person! -Cara Kaiser,5,1,1.7.2,2022-02-21 16:15:52,,
gp:AOqpTOEoD0BflNxoMFGo1Hrkp3HQsdYACUZyodWb4JXdICO4ud78IueaseByJTSRHVfTX236jRqGug3BXVTszOw,Ferdousi Jannatul,https://play-lh.googleusercontent.com/a/AATXAJy0dCJqDvwo-Le870LQiJMpM5YeDIBwyUBLRAFU=mo,I got two call but when I try to recieve call app doesn't work and there is no option to call back,1,1,1.7.1,2022-01-30 13:06:33,,
gp:AOqpTOGp8D6WA-Ji1ihCkCGSi1zOr0Hoh-TNQzZ2Xw-xbgh7l1F08KsMxa5M3joWibX1krv_5MDmV43oUBUvVjA,T sargent,https://play-lh.googleusercontent.com/a/AATXAJwsJ24SN42bdfKmSWSjQAxCDCv_lIA7pUS_yDIn=mo,I have had the app for 10 months and only received 1 call. 🙁 2 years later and not 1 call ☹️.,3,0,1.7.2,2022-03-03 02:19:34,,
gp:AOqpTOFTCpTnp_TcqEbYJ288LJMcG9uR9AkaRHp9xi4TyP_XGcJ8NpOTF98WORjXrwk25GlLVWphomCa5NNPzks,Samantha McKee,https://play-lh.googleusercontent.com/a-/AOh14Gi7VcaANoAJ6CZ7Foo8tTaxBdym1vhL0wMeB_uC,truly the greatest experience. I think this app is incredible. whoever thought of this is a total genius 👏🏼,5,1,1.7.2,2022-02-05 00:45:12,,
gp:AOqpTOFnH2V_7sz1rvrT-K6zgVk7QIpYwx7zXWsvRAw4mo0PmCB5VWdcARIi7vadKyAf_budQunmjqIS8TQ8Swg,MorphQueen661 .Mahayla,https://play-lh.googleusercontent.com/a-/AOh14Ggx9HLVYk488YIy1pJauUl8QGiiPHRKF2VfTwcI7g,"Just had my first call. It went amazing, helped a man find what he was looking for. Got to know he's a car guy and he also helped me and listened to my car run and helped me fix the problem! Amazing what humanity can do when we come together to help one another! ❤",5,1,1.7.2,2022-01-29 22:54:26,,
gp:AOqpTOFAlBoqwiYxViBWQvODsy7WIpI0eUDY7qqmYwoWyWEM_Qa9MhqPe5UoppbOpV8OK_Nh5RMbE2HXpZg7uUw,Robert DiBartolomeo,https://play-lh.googleusercontent.com/a-/AOh14GgmIp3Ny0KF_3RrL0OW-Ub7aNbdNsGog3YeKq9t,"I've gotten a few calls, and each time it didn't work. It kept buffering, saying, ""Trying to answer your call.""",2,0,1.6.9,2022-01-10 18:35:31,"Hi thanks for volunteering, and so sorry to hear about this inconvenience. Could you please send us an email with more information at info@bemyeyes.com so that we can address the problem and try to fix it? Thank you so much!",2022-01-11 09:47:05
gp:AOqpTOFKi7T4-BliXsZlDHWDL7HkOObQeuFj6-4D9NXhLb_GADkLre_z4E2NWQCSxgnKj-mG5OROp5DRVG0eJvw,Caroline Harding,https://play-lh.googleusercontent.com/a-/AOh14GiwAuT6ItfqrWmczY3ebyezJhOfQIwVQ6R7g1WR,"Easy to set up, clear communication",5,1,1.7.2,2022-02-23 21:44:25,,
gp:AOqpTOG9o-ECPu64Qi6uoPNqe19A4avk6E8P7ya7nvAVSOFEZ8duzsC8lM0Acv1ya_IeGEo3gbW6brKjxn9YEeU,Nick B,https://play-lh.googleusercontent.com/a-/AOh14GjTXDtl_yjM9b444YJW8OySXeiNGauwCoJShfolMhI,"What a great idea for an app. One recommendation I have is to have a setting for helpers so they can set their availability to answer calls, just incase some people work backshifts, that way they can still help but there isn't the risk of this app ringing for them if they forget to silence or Do Not Disturb mode their phone!",5,37,1.6.4,2021-05-28 09:50:59,,
gp:AOqpTOHiO7vlPw0fSxbU6HimCwWRdFfNs2WakaMWTOeW1AkARDPU6mkxEEzWZdGfHcLzevaiz4NkD_usrBiONV4,Ab Halim,https://play-lh.googleusercontent.com/a-/AOh14Ghd-e6M2gVbl6n3NHAtLR8dcAqqfaElLWsEXH7-hWY,"I haven't helped anyone yet. Perhaps its because of the call takes ages loading before it could connect to the one who is making the call. Needs some bug fixes here. Otherwise, appreciate this initiative.",3,14,1.6.8,2021-11-23 08:02:37,,
gp:AOqpTOF8Db5EkF-Atvf4ee1I49Eygchn30aZVzEkW7uPmB9U4pqq0oYiFhEEL8XpM322yYmeUWxT5IazEFgvzKw,Korry Hampel,https://play-lh.googleusercontent.com/a-/AOh14Gihc4cPMLQURSaIBbjZrxpsTniTjSDfzPMW0bYv5g,I have had this app for years and have only got maybe 2 calls the while time. They have to many people helping so you probably will never receive a call. I would try a different app if you truly want to help out the community.,1,1,1.6.9,2021-12-11 23:30:19,,
gp:AOqpTOE6Lf6Guxzj6NoRVff_wMNKEVC24I2cUyuT-1Zb4VFcb-bnY4L5UWkJWUtLMDbedqiSvM_u4Yd-BqDhMC4,Nala Edwards,https://play-lh.googleusercontent.com/a/AATXAJzeHYFT4ubhe5HSxDN9HQ3SteXBwd0fIFdzYOrh=mo,"I love the idea of this, I got my first call helping someone today but was very disappointed to see that the camera wouldn't connect so I couldn't help him. I feel terrible and I'm hoping this will help the creators of the app fix this. The screen said it was connecting, I could talk to the man, but I could not see anything. Bless his heart, he was the sweetest man, I feel awful for not being able to help him.",3,12,1.6.7,2021-11-22 19:35:53,,
gp:AOqpTOGsPVHSy_5jeWpInIIXCSRM7H1sJKi-5w1NxceMYBUauyyBm5chJdVYgx2ECBv4rb6QdFniRj51Q6Y6Ew0,EmC 1,https://play-lh.googleusercontent.com/a-/AOh14GgAm8WytHZ1eqNH9EdpJDAPUqy8ISHFbG68GUnF,"Nice idea, but no availability option. Not risking a call waking me up so will be uninstalling. Would be far better to have times available. Even something like from 0800 to 2000 available, & be able to list your time zone.",2,3,1.6.9,2022-01-08 09:53:33,"Hi thank you for volunteering! We actually only send calls to users during the day, and this is done automatically through your device's set time. I hope this helps!",2022-01-11 09:51:31
